student_id,age,gender,state,city_tier,college_tier,branch,degree,cgpa,backlog_history,attendance_percentage,primary_language,DSA_problems_solved,GitHub_repos,hackathons_participated,development_projects_count,AI_ML_projects,internships_completed,resume_score,communication_skills,aptitude_score,mock_interview_score,sleep_hours,screen_time,gaming_hours,study_hours_daily,stress_level,burnout_score,gym_frequency,family_income_lpa,self_learning_hours,motivation_level,placement_status,company_type,work_mode,salary_lpa,interview_rounds_cleared,offer_count,joining_delay_months,layoffs_risk_score,AI_tool_usage_frequency,prompt_engineering_skill,AI_fear_score,adaptability_score
STU14721,25,Female,Delhi,2,1,AI & DS,MCA,8.31,0,85.9,C++,866,13,3,6,2,3,94,71,76,75,6.5,8.2,5.3,8.1,40,4,5,8.07,5.6,86,Placed,Startup,Onsite,23.87,3,2,1,12,59,51,4,47
STU14722,25,Male,Gujarat,1,3,Information Technology,BTech,8.05,0,73.2,JavaScript,605,18,0,4,4,1,72,88,92,83,7.9,9.4,4,8.6,57,42,2,1,3,74,Placed,MNC,Onsite,20.24,2,1,3,35,66,70,26,58
STU14723,22,Female,Gujarat,1,3,Mechanical,BE,7.36,0,87.5,Java,612,29,3,10,6,5,100,93,63,100,5.7,4,0.1,9.4,48,37,1,8.68,5.6,65,Placed,MNC,Remote,23.95,1,3,0,19,97,58,48,88
STU14724,25,Male,Telangana,2,2,Computer Science,MCA,8.18,0,76.1,C++,961,16,5,4,1,1,65,79,90,90,5.7,7.3,2,7.6,82,77,2,5.59,4.5,71,Placed,MNC,Onsite,19.35,4,3,3,35,61,59,29,99
STU14725,20,Female,Delhi,1,3,Information Technology,BTech,7.72,0,72,Java,711,26,5,8,4,5,99,78,80,87,7.5,5.5,3.3,8.7,72,25,4,3.94,5.9,86,Placed,Startup,Onsite,19.67,2,1,2,44,66,69,59,66
STU14726,22,Male,Delhi,3,1,Mechanical,MCA,7.14,0,59.2,Java,423,23,2,7,4,3,88,100,96,84,5.9,6.7,2.7,10.4,83,31,2,1,4.1,57,Placed,Service-Based,Onsite,21.61,2,2,2,14,49,64,47,69
STU14727,20,Male,West Bengal,3,2,Information Technology,MCA,7.5600000000000005,0,85.8,Java,688,12,7,2,0,1,86,75,67,89,7.5,6.2,0,8.9,18,34,3,5.76,2.5,52,Placed,Product-Based,Remote,16.53,4,1,2,22,64,42,55,42
STU14728,22,Female,Karnataka,2,3,Computer Science,BE,8.8,0,71,Rust,680,27,6,9,5,5,100,83,100,86,7.2,7.1,4.7,9.5,74,15,4,16.24,6.2,88,Placed,Product-Based,Hybrid,22.6,1,1,3,25,83,65,18,85
STU14729,23,Male,Uttar Pradesh,3,3,AI & DS,BTech,6.5600000000000005,0,65.8,Python,461,15,2,6,1,3,75,63,77,84,6.4,4.5,4.6,3.8,53,23,6,9.46,4.5,82,Placed,Product-Based,Hybrid,11.68,1,3,2,23,56,43,37,46
STU14730,22,Male,Tamil Nadu,2,1,Mechanical,BTech,8.04,1,84,Java,566,22,0,9,3,4,100,76,100,88,7.1,7.6,0.9,10.4,57,25,2,6.31,2.6,75,Placed,MNC,Onsite,22.5,2,3,1,35,77,54,26,79
STU14731,23,Female,Uttar Pradesh,2,2,Computer Science,MCA,8.6,0,79.1,Java,756,26,3,9,2,5,100,91,93,53,5,3.2,3.3,7.9,94,75,2,11.68,5.5,79,Placed,Startup,Remote,23.65,5,2,4,24,43,80,63,50
STU14732,20,Female,Delhi,3,2,Civil,BE,8.19,0,77.6,Go,689,11,0,5,1,2,85,80,67,82,6.3,7.1,0,8,63,20,4,12.48,3.7,77,Placed,Service-Based,Remote,19.14,4,1,1,23,44,49,54,28
STU14733,20,Male,Uttar Pradesh,3,2,Information Technology,MCA,7.03,2,94.5,C++,704,7,2,5,1,2,59,86,82,91,4.7,6.7,3.3,9.3,30,49,4,14.7,2.5,71,Placed,MNC,Onsite,18.31,4,1,4,42,34,70,30,66
STU14734,22,Female,Telangana,2,2,Electronics,BE,8.57,0,95.4,C++,535,10,2,4,2,3,100,77,71,88,6.2,9.7,5.9,9.3,32,56,5,15.34,4.2,74,Placed,Service-Based,Remote,18.12,3,2,3,65,51,41,67,51
STU14735,22,Male,Telangana,1,1,AI & DS,BE,7.36,0,69.1,Go,552,21,1,8,3,4,100,93,68,75,7.5,5.3,0.5,5.9,48,34,2,4.96,4.8,46,Placed,Startup,Remote,19.21,3,1,3,15,51,68,52,70
STU14736,21,Female,Tamil Nadu,2,3,Civil,MCA,7.33,2,69.3,Java,558,20,1,4,1,1,73,100,79,100,4.6,2.6,3.4,7.9,40,57,1,1,3.2,62,Placed,MNC,Remote,17.76,2,3,3,6,41,55,29,65
STU14737,20,Male,Maharashtra,1,1,Civil,BTech,8.05,1,98.3,Go,477,17,3,6,4,4,82,100,97,75,6.1,7,0.4,7.6,49,52,3,5.4,4.4,70,Placed,MNC,Hybrid,21.41,3,2,5,43,51,60,45,27
STU14738,25,Male,West Bengal,2,3,AI & DS,BTech,8.08,0,59.2,Java,648,7,2,1,1,1,89,71,70,91,4.4,7.1,2.6,8,49,58,2,1,1.8,71,Placed,Startup,Hybrid,12.3,4,3,1,42,84,39,50,66
STU14739,21,Male,West Bengal,2,3,AI & DS,BTech,6.62,2,72.3,JavaScript,650,19,6,5,1,2,62,73,81,80,5.3,8.6,2,4.7,45,34,4,5.98,1.8,91,Placed,Service-Based,Hybrid,16.45,4,2,2,33,23,43,36,55
STU14740,22,Male,West Bengal,3,2,Civil,BE,6.97,0,89,Rust,730,13,3,3,0,2,66,95,100,69,7.2,10,0,6.5,72,34,6,9.14,4.8,84,Placed,Product-Based,Hybrid,19.48,1,2,4,26,78,20,35,50
STU14741,24,Male,Uttar Pradesh,2,1,Computer Science,BTech,7.43,0,98.1,Java,475,18,5,5,3,1,62,92,99,81,6.9,6.2,1.4,7.7,70,21,5,5.7,3.3,94,Placed,Product-Based,Hybrid,18.34,4,1,3,36,40,65,39,46
STU14742,24,Male,Gujarat,1,2,AI & DS,BE,6.33,0,82.5,C++,689,20,3,7,3,0,64,87,78,96,5.3,6.1,3.5,3.9,45,33,6,1,1.7000000000000002,42,Placed,MNC,Hybrid,10.63,5,2,2,43,41,36,84,42
STU14743,20,Female,Uttar Pradesh,3,2,Electronics,BE,5.83,0,86.3,C++,508,12,3,5,1,0,76,88,79,84,5.6,6,5,9.3,36,62,0,7.54,3.3,88,Not Placed,,,0,0,0,0,78,54,50,73,36
STU14744,24,Male,Delhi,3,2,Mechanical,BE,7.11,0,90.5,Go,644,18,0,5,2,2,73,89,79,83,5.8,6.3,0.5,6.4,57,25,0,15.63,3.7,86,Placed,Startup,Hybrid,19.03,2,3,5,29,92,76,54,71
STU14745,23,Female,Karnataka,1,3,Information Technology,BTech,6.95,0,89.3,Go,665,15,4,4,1,2,72,68,73,70,6.6,4.5,1,7.2,50,38,2,1,4.1,45,Placed,MNC,Onsite,18.69,3,1,0,27,82,35,11,57
STU14746,24,Female,Maharashtra,3,2,Computer Science,BTech,6.39,0,87.7,Go,788,9,0,7,4,3,95,88,89,51,7.5,8.4,3.1,9,68,48,5,6.28,2.3,57,Placed,Service-Based,Hybrid,19.88,2,2,1,29,94,79,36,66
STU14747,21,Female,Gujarat,2,2,AI & DS,BE,6.71,0,75.1,C++,618,28,5,10,2,6,100,82,82,80,6.2,10.2,0.5,8.3,44,52,1,1,5.1,70,Placed,Product-Based,Remote,19.37,4,1,5,21,57,65,65,86
STU14748,25,Female,Telangana,2,2,Information Technology,BE,7.91,3,65.2,C++,1031,18,1,6,2,2,99,78,85,100,4.2,10.5,3.6,6.3,55,87,0,5.35,3.1,89,Placed,MNC,Hybrid,21.94,3,1,4,14,60,45,52,36
STU14749,22,Male,Karnataka,3,3,AI & DS,MCA,5.48,0,60.7,C++,436,12,0,4,3,3,86,67,52,88,6.6,6.6,2.2,5.9,33,41,0,13.7,5,86,Placed,MNC,Remote,14.93,1,1,2,19,69,83,44,79
STU14750,20,Male,Karnataka,3,3,Computer Science,BE,8.73,0,79.6,JavaScript,758,17,4,6,2,2,69,100,67,77,5.2,10.7,1.8,7.5,77,43,5,6.78,5,72,Placed,Service-Based,Remote,19.74,3,2,0,37,78,56,27,50
STU14751,22,Male,West Bengal,1,2,Electronics,BTech,6.2,3,64.5,Rust,560,29,3,7,3,2,99,50,50,88,7.7,8.8,3,5.2,39,19,6,10.89,2.4,80,Placed,Service-Based,Hybrid,18.14,5,1,0,27,61,54,89,44
STU14752,20,Male,Uttar Pradesh,2,3,Electronics,BE,8.57,0,73.8,C++,746,31,2,11,5,6,100,78,99,93,5.2,6.6,1.5,8.4,49,25,6,9.38,5.8,83,Placed,Startup,Remote,26.59,3,2,4,34,47,72,35,78
STU14753,24,Male,Tamil Nadu,3,3,Civil,BTech,6.86,0,84.6,Python,644,19,0,5,2,3,78,89,92,69,5.9,8.1,1,6.3,70,15,3,1,5.6,74,Placed,Startup,Hybrid,14.71,3,3,1,39,50,82,21,63
STU14754,24,Male,Telangana,2,3,Computer Science,BTech,5.84,0,86.7,Go,680,3,0,2,0,1,70,55,87,67,7.1,7.4,0,7.6,62,53,1,6.88,1,72,Placed,Service-Based,Hybrid,8.71,3,3,1,34,41,73,49,41
STU14755,21,Female,Tamil Nadu,2,3,Civil,MCA,6.15,0,84.4,Python,464,9,4,4,3,3,75,76,76,77,7.1,6.7,4.1,5.5,27,26,1,11.6,4.4,82,Placed,Product-Based,Remote,17.54,2,1,5,29,92,67,61,62
STU14756,24,Male,Delhi,1,3,Mechanical,BTech,8.21,0,60.4,Rust,595,11,4,5,2,3,76,75,100,64,6.8,5.9,3.9,8.6,37,21,4,1,4.6,91,Placed,MNC,Onsite,15.69,1,2,4,41,74,68,38,56
STU14757,25,Male,Telangana,2,1,Computer Science,BTech,8.12,1,84.4,Python,869,17,1,8,4,4,100,84,81,74,8.1,7,3.6,6.8,41,56,4,8.97,3.8,64,Placed,MNC,Onsite,24.18,4,3,0,22,47,50,40,65
STU14758,21,Male,Tamil Nadu,3,2,Information Technology,BTech,7.01,0,69,JavaScript,628,34,4,11,4,4,100,72,100,100,6.1,6.2,1.9,7,62,55,6,4.5600000000000005,4.2,93,Placed,Product-Based,Remote,23.85,4,2,2,51,62,55,56,56
STU14759,24,Male,Telangana,2,3,Civil,BE,8.48,1,63.2,Python,710,24,1,7,1,3,92,93,72,82,7.6,7.6,6.4,5.8,58,35,0,7.05,3.4,83,Placed,Service-Based,Onsite,19.87,1,1,4,50,65,31,16,78
STU14760,25,Male,Karnataka,1,3,Computer Science,MCA,7.24,0,74.6,JavaScript,694,31,1,13,7,7,100,99,55,73,5.8,5.2,2.9,7.6,59,33,1,15.5,6.9,72,Placed,Service-Based,Remote,25.17,3,2,5,55,18,88,24,51
STU14761,23,Male,Tamil Nadu,1,3,Information Technology,BTech,6.36,0,60.5,Go,739,9,1,2,0,0,82,50,49,75,7.4,4.4,2.6,8.9,53,43,0,1.67,4.9,63,Placed,Service-Based,Onsite,16.5,5,3,0,43,53,47,45,62
STU14762,24,Male,Delhi,2,2,Computer Science,MCA,7.82,0,71.8,Python,677,26,5,6,3,1,69,78,74,62,6.3,8.2,2.9,8.8,23,62,1,13.13,2.1,80,Placed,Startup,Onsite,22.72,3,2,4,48,51,27,32,64
STU14763,23,Female,West Bengal,3,3,Electronics,BE,7.9,0,78.4,Java,694,25,0,4,2,2,78,66,100,49,5.9,2.3,0.2,6.7,36,54,3,5.61,4.8,37,Placed,Startup,Hybrid,18.58,1,1,3,18,47,57,53,60
STU14764,23,Male,Maharashtra,2,2,Civil,BE,8.65,0,85.8,Java,686,32,0,8,4,1,70,58,88,54,6.3,5.5,2.7,8.6,71,35,2,11.57,4,85,Placed,MNC,Hybrid,21.97,4,1,2,22,27,53,44,69
STU14765,22,Male,Telangana,1,2,Electronics,BTech,7.42,3,85.4,JavaScript,756,3,2,4,3,3,86,92,91,90,6.7,6.2,5,8.2,24,53,1,14.66,3.4,30,Placed,Startup,Onsite,21.75,1,2,5,65,53,64,54,64
STU14766,20,Male,West Bengal,2,2,AI & DS,BE,7.41,0,77.6,Go,719,34,3,10,6,3,98,90,84,67,3.6,6.9,6.9,9.3,75,26,2,8.54,3.9,56,Placed,MNC,Onsite,18.83,2,2,5,5,49,58,41,59
STU14767,21,Male,West Bengal,3,3,Information Technology,BTech,6.92,1,84.9,JavaScript,544,3,4,3,2,1,79,100,91,97,6.1,6.6,5.6,6.8,48,63,6,4.33,3.1,75,Not Placed,,,0,1,0,0,50,49,39,66,63
STU14768,20,Male,Telangana,1,3,Information Technology,MCA,6.9,2,55.2,JavaScript,661,20,3,6,4,2,96,66,76,75,5.6,10,0.5,7.9,46,59,1,5.86,4.8,66,Placed,Product-Based,Hybrid,17.15,5,2,4,28,58,47,61,98
STU14769,20,Male,Tamil Nadu,3,3,Civil,BE,8.22,0,75.9,Rust,771,33,5,9,5,6,100,77,72,84,6.1,12.1,2.7,9.8,65,37,0,5.79,4.6,58,Placed,Product-Based,Onsite,25.27,1,3,5,45,70,72,65,69
STU14770,20,Male,Telangana,2,2,Computer Science,MCA,8.51,0,74.8,Python,806,21,4,8,5,4,100,92,85,65,7.1,5.2,0,8.7,74,50,6,12.56,3.7,77,Placed,Product-Based,Remote,24.53,4,2,5,15,59,64,76,83
STU14771,21,Female,West Bengal,2,2,AI & DS,MCA,8.1,0,73.1,C++,738,14,0,6,3,3,84,100,72,78,6.6,6.6,1.1,5.9,52,41,5,8.71,2.6,100,Placed,Product-Based,Onsite,16.89,3,2,4,60,36,55,48,78
STU14772,24,Male,Tamil Nadu,2,3,Mechanical,MCA,8.58,0,88.8,Rust,825,13,4,4,3,2,65,64,92,83,5.8,9.2,0.9,8.1,42,35,2,22.37,3.5,79,Placed,Service-Based,Remote,22.82,4,2,1,31,40,71,69,75
STU14773,24,Female,Maharashtra,2,3,AI & DS,BTech,7.49,3,67.5,Python,599,18,0,8,4,3,89,89,56,67,7.3,8.7,2.6,9.8,68,32,5,11.88,4.6,62,Placed,MNC,Hybrid,21.76,2,2,3,36,50,71,36,57
STU14774,21,Female,Karnataka,2,3,Computer Science,BTech,6.61,0,78.3,Go,729,13,1,4,2,1,74,76,72,75,6.3,6.4,5.1,4,39,6,6,13.53,3.9,85,Placed,MNC,Remote,22.94,4,2,0,19,51,63,42,88
STU14775,24,Female,Karnataka,1,2,Computer Science,BE,7.53,0,95.2,Java,775,18,2,3,0,3,93,97,100,100,7,7.6,2.3,7.2,44,66,3,8.08,4.2,55,Placed,Service-Based,Remote,22.24,4,1,5,22,48,47,81,66
STU14776,25,Male,Gujarat,2,1,AI & DS,BE,8.67,0,88.6,Go,626,22,5,6,4,2,91,97,58,84,6.3,8.2,2.6,9.1,58,61,2,13.45,2.2,90,Placed,Product-Based,Remote,20.34,1,1,3,18,87,68,52,58
STU14777,20,Male,West Bengal,3,3,Electronics,MCA,7.62,0,72.7,Java,739,13,1,5,2,1,85,75,89,100,7.9,7,3.6,7.8,52,5,3,6.47,2.2,49,Placed,Service-Based,Remote,14.44,3,3,0,46,79,43,61,76
STU14778,24,Male,Karnataka,2,3,AI & DS,MCA,7.65,0,73.8,JavaScript,535,12,2,5,3,3,95,55,58,83,7.2,10.1,1.7000000000000002,5.8,47,22,6,3.59,5.1,60,Placed,MNC,Remote,16.89,3,2,0,12,54,56,70,58
STU14779,22,Male,Maharashtra,3,3,Mechanical,BTech,7.22,0,74.8,Go,611,22,0,10,7,5,100,85,70,91,6.1,6,2.4,10.7,78,18,5,8.18,4.6,70,Placed,Product-Based,Remote,22.29,3,2,0,12,81,78,37,56
STU14780,24,Male,Karnataka,3,3,Mechanical,MCA,6.23,0,80.1,Python,429,10,1,2,0,2,63,87,76,95,5,6.4,1.8,7.8,69,56,6,13.09,3.4,37,Placed,MNC,Hybrid,16.67,5,3,2,39,68,93,59,100
STU14781,22,Male,Tamil Nadu,3,2,Civil,BE,7.38,2,83.4,Go,584,40,0,11,5,5,100,57,63,79,6.3,5.7,0.6000000000000001,8.2,32,38,0,1,5,58,Placed,MNC,Remote,22.14,3,3,1,34,50,69,46,52
STU14782,22,Female,West Bengal,3,3,Mechanical,BTech,6.27,0,82.3,Go,525,18,3,8,4,3,71,90,85,67,5.8,9.4,0.6000000000000001,7.6,22,20,6,6.75,3.8,56,Placed,Product-Based,Onsite,20.95,3,3,1,30,70,75,29,68
STU14783,21,Male,West Bengal,2,1,Mechanical,BE,7.61,0,81.8,Rust,446,15,6,4,0,2,86,96,70,77,6.7,9.9,4.1,7.5,41,43,4,9.94,3.9,49,Placed,Service-Based,Remote,20.03,4,1,0,30,68,17,15,36
STU14784,24,Female,Uttar Pradesh,3,1,Mechanical,BTech,7.07,0,69.4,JavaScript,506,8,4,3,0,4,89,53,78,100,5.4,5.9,7,6.7,63,46,4,16.14,3.2,51,Placed,Service-Based,Onsite,15.57,3,1,1,22,77,38,53,82
STU14785,23,Male,Telangana,3,1,Civil,MCA,8.69,0,74.4,Rust,746,34,5,9,6,5,100,87,86,83,4.9,3.8,1.7000000000000002,9.7,40,60,4,3.73,4.9,76,Placed,Service-Based,Onsite,26.05,5,3,0,32,57,65,59,92
STU14786,21,Male,Gujarat,3,3,Electronics,MCA,6.8100000000000005,0,77.3,Python,693,31,3,9,2,6,100,76,100,100,5.7,6.3,3.8,5.6,58,42,2,8.93,5.6,68,Placed,Service-Based,Hybrid,20.64,1,1,4,71,67,71,65,79
STU14787,22,Female,Maharashtra,2,3,Electronics,MCA,8.2,1,87.5,Go,888,26,0,9,4,6,100,78,100,89,5.8,6.7,4.9,8,45,25,5,1.19,5.3,89,Placed,Product-Based,Hybrid,25.3,5,3,1,48,76,78,18,66
STU14788,22,Male,Telangana,1,2,Information Technology,MCA,6.71,1,90.3,JavaScript,625,27,2,8,3,1,70,91,100,81,5.5,8.6,3.1,7.2,60,49,5,14.01,2.9,73,Placed,Service-Based,Hybrid,18.88,1,2,5,44,100,67,67,53
STU14789,23,Male,Karnataka,3,1,Information Technology,BE,8.84,1,80.1,C++,849,7,0,4,0,1,55,93,94,90,6.7,5.1,1.1,10.2,44,32,3,7.8100000000000005,2.5,44,Placed,Startup,Hybrid,19.84,1,3,1,24,54,33,48,61
STU14790,23,Female,Uttar Pradesh,3,1,Mechanical,BE,7.7,0,71.3,Python,634,24,0,6,3,1,71,100,69,80,6.4,7,2.2,8.9,60,39,1,11.3,2.8,57,Placed,MNC,Hybrid,19.27,2,2,0,30,69,100,15,61
STU14791,21,Male,Telangana,1,3,Information Technology,BE,8.41,2,67.6,C++,694,24,0,7,3,4,100,83,93,86,8.6,4.2,2.8,8.4,58,20,4,1,3,87,Placed,MNC,Onsite,19.68,4,2,0,40,85,53,50,96
STU14792,23,Male,West Bengal,3,2,Civil,BTech,6.55,0,66.4,Python,736,38,2,10,6,3,97,85,85,67,5,6.8,2.9,10.2,71,63,6,9.73,3.7,44,Placed,MNC,Remote,21.42,4,3,4,0,75,73,57,69
STU14793,24,Male,Tamil Nadu,1,3,Mechanical,MCA,6.51,0,79.8,Java,462,15,2,5,3,0,77,85,75,100,5.6,2.7,0,11.4,75,47,5,13.37,1.9,79,Placed,Product-Based,Onsite,11.42,3,2,2,21,63,38,34,74
STU14794,21,Male,Telangana,3,1,Computer Science,BE,7.04,1,65.6,Python,559,0,1,1,0,0,67,76,100,84,7.3,5.2,3.7,9.4,46,37,1,14.75,2.8,56,Placed,Service-Based,Hybrid,13.91,3,2,4,21,80,41,41,53
STU14795,22,Male,Telangana,3,2,Mechanical,MCA,9.04,0,100,Rust,784,37,5,13,4,8,100,86,84,83,7,7.6,3.5,8.7,78,39,0,10.78,6.9,64,Placed,Product-Based,Hybrid,30.62,2,3,4,51,48,66,70,74
STU14796,23,Male,Karnataka,3,3,Computer Science,BE,6.99,0,69.2,C++,753,22,2,4,1,0,56,83,100,59,5.3,4.3,6.9,8.3,49,27,5,4.59,1.4,62,Placed,Product-Based,Onsite,15.21,2,3,2,66,43,70,69,54
STU14797,25,Male,Tamil Nadu,1,3,Mechanical,MCA,7.7,0,58.8,Python,727,21,2,6,0,2,100,84,73,83,6.1,5.9,5.2,8.2,26,38,1,3.94,3.4,84,Placed,Service-Based,Remote,17.19,2,1,5,34,83,64,40,53
STU14798,25,Male,Gujarat,3,3,Information Technology,BTech,8.04,1,71.1,C++,574,8,0,4,3,1,71,86,84,88,7.4,6.8,0.30000000000000004,7.3,42,5,5,1,3.2,100,Placed,Startup,Onsite,15.65,5,2,1,46,48,41,46,73
STU14799,23,Male,West Bengal,2,1,Computer Science,BTech,7.53,0,91.9,C++,637,34,0,11,5,5,100,96,78,80,6.6,2.7,1.2,12,53,77,0,1,4,43,Placed,Startup,Hybrid,24.45,5,2,2,17,81,75,74,74
STU14800,24,Male,Karnataka,1,3,Information Technology,BE,8.77,0,76.1,Python,691,12,1,5,1,3,64,100,76,76,4.8,8.6,2.2,7.2,77,56,0,7.93,4.2,82,Placed,Product-Based,Remote,18.02,3,3,4,12,74,44,45,85
STU14801,22,Male,Telangana,3,3,Civil,BE,6.65,1,70.6,Java,618,25,0,8,4,2,75,76,39,68,5.7,9.2,4.9,5.7,63,52,4,6.05,1,82,Placed,Startup,Remote,18.5,4,2,5,0,49,76,55,44
STU14802,22,Male,Karnataka,2,2,AI & DS,BE,8.69,1,71.1,Java,770,12,4,5,1,3,72,95,97,58,6,8.6,0.4,10.4,37,52,4,14.19,5.5,90,Placed,Service-Based,Onsite,22.6,4,2,3,25,54,63,56,41
STU14803,20,Female,West Bengal,2,1,Electronics,BTech,7.53,1,78.2,JavaScript,530,21,2,4,0,1,72,88,79,77,5.1,8.8,1.4,8.4,39,49,0,5.3,3.2,100,Placed,MNC,Hybrid,16.21,5,1,5,51,93,59,37,65
STU14804,21,Male,Gujarat,3,2,Mechanical,BTech,8.3,0,77.1,Python,783,18,2,5,3,3,98,100,100,51,5,6.8,1.7000000000000002,7.8,95,66,0,4.51,5.4,82,Placed,MNC,Onsite,19.33,4,1,2,26,63,60,0,37
STU14805,24,Female,Uttar Pradesh,2,1,Information Technology,BE,7.53,2,83.2,C++,632,18,3,6,5,3,99,95,55,74,6,7.5,5.9,6.8,52,49,0,15.52,2.8,75,Placed,Product-Based,Onsite,18.86,1,1,3,29,56,71,32,75
STU14806,21,Other,Delhi,2,2,Information Technology,MCA,7.05,0,80.1,Python,521,16,3,8,5,4,100,76,81,68,6.6,7.2,3.9,8.1,49,33,1,4.8,4.6,89,Placed,MNC,Remote,19.76,5,1,4,38,86,40,32,71
STU14807,23,Female,Uttar Pradesh,2,2,Computer Science,BTech,7.7,0,85.5,Rust,822,19,2,4,4,2,68,93,73,100,7.4,9.8,4.8,6.4,56,45,2,7.66,2.5,81,Placed,Startup,Hybrid,17.28,5,3,2,34,95,82,55,57
STU14808,24,Male,Telangana,3,3,Information Technology,MCA,7.43,1,86.5,Rust,738,13,3,7,4,5,100,72,66,81,5.4,8.9,0,7.4,64,63,0,2.46,5.7,91,Placed,Product-Based,Hybrid,23.19,3,3,3,22,41,71,72,81
STU14809,22,Male,Maharashtra,2,1,Information Technology,MCA,9.09,0,74.7,Python,824,0,1,2,0,1,56,89,82,79,6.9,4.6,6.8,9,74,13,0,8.06,4.1,61,Placed,Startup,Onsite,20.63,5,3,2,48,71,50,36,78
STU14810,20,Male,Telangana,3,3,Information Technology,BTech,6.85,0,78.6,C++,667,22,5,8,3,5,100,79,71,89,6.4,5.2,2.1,7,51,48,3,9.67,4.6,60,Placed,Service-Based,Onsite,19.07,5,1,5,53,67,85,46,72
STU14811,20,Male,Telangana,2,3,Civil,BE,6.88,0,72.8,Python,730,25,0,7,1,4,94,80,91,88,5.9,5.8,3.7,6.5,66,74,0,10.67,5,55,Placed,Startup,Onsite,17.44,5,2,4,56,59,60,54,86
STU14812,20,Female,Gujarat,2,3,Mechanical,BTech,6.67,0,54.9,JavaScript,695,6,0,5,5,1,81,70,70,75,6.9,5.2,1.7000000000000002,8.3,46,32,0,15.29,3.8,58,Placed,Service-Based,Onsite,18,4,2,5,45,42,76,79,78
STU14813,22,Female,Karnataka,2,2,Mechanical,MCA,7.51,0,75.8,Go,630,32,6,11,3,4,100,81,68,97,8.3,4.2,1.9,8.9,70,19,5,3.89,3.7,74,Placed,MNC,Hybrid,20.53,3,1,0,41,65,65,46,62
STU14814,20,Female,Telangana,2,3,Electronics,BE,7.08,1,90.7,Java,661,20,0,6,3,2,94,67,89,82,4.2,7.2,1.8,8.7,61,38,1,10.86,4.9,48,Placed,Startup,Onsite,19.02,3,1,2,61,54,74,77,74
STU14815,23,Female,Uttar Pradesh,1,1,AI & DS,BTech,7.96,0,85.4,Rust,583,27,2,9,1,5,100,100,86,85,6,9.5,2.2,8.1,75,15,1,1,2.7,45,Placed,Service-Based,Hybrid,22.62,2,1,5,36,38,46,32,44
STU14816,22,Other,Telangana,1,3,Computer Science,MCA,5.95,1,87.6,Java,418,14,4,5,1,3,78,78,86,79,7,3.9,1,7.1,77,58,2,1.35,5.7,44,Placed,Service-Based,Remote,15.06,5,2,0,52,36,54,33,58
STU14817,20,Male,Gujarat,1,3,Information Technology,BE,6.36,0,95.2,Go,558,40,3,12,5,3,100,82,67,82,4.9,7.6,0,8.2,70,51,2,12.88,4.3,70,Placed,Service-Based,Hybrid,19.62,4,1,3,33,80,75,72,56
STU14818,20,Female,Telangana,3,3,Civil,MCA,7.24,1,81.2,Go,684,34,5,10,3,6,100,93,87,99,5.2,8.9,2.1,7.7,53,61,6,8.24,5.1,78,Placed,Startup,Remote,23,5,3,4,11,78,58,6,74
STU14819,24,Male,Delhi,1,3,Electronics,BE,8.45,0,75.1,Java,699,28,4,8,2,1,63,100,87,93,7.4,7.6,0,8.3,47,35,4,1,4.9,83,Placed,Product-Based,Hybrid,19.58,4,3,0,27,82,39,64,57
STU14820,24,Female,Telangana,2,3,Information Technology,MCA,6.29,1,72.8,C++,584,6,1,6,3,6,100,76,64,86,5.1,7.2,3,8.3,42,61,2,12.94,4.6,71,Placed,Service-Based,Remote,16.66,2,3,0,21,72,58,58,89
STU14821,21,Male,Gujarat,1,2,AI & DS,BE,7.06,1,81,JavaScript,583,36,1,11,7,3,100,100,84,92,5.7,7.9,3.6,7.9,24,21,3,13.12,1.4,61,Placed,Startup,Hybrid,21.5,1,1,1,35,58,99,100,59
STU14822,22,Female,West Bengal,2,3,Information Technology,MCA,7.28,0,56.9,Java,650,34,4,8,2,1,98,100,75,100,6.3,6.1,1.5,6.6,58,47,4,1,2.4,66,Placed,Startup,Hybrid,19.03,2,1,2,8,67,74,58,69
STU14823,25,Male,West Bengal,2,1,AI & DS,BTech,7.66,0,79.7,C++,852,25,5,9,5,4,100,75,91,99,7.4,7.6,0.30000000000000004,3.6,72,23,6,1,3.3,83,Placed,MNC,Remote,26.86,2,1,5,42,36,73,48,39
STU14824,24,Female,Gujarat,1,2,Mechanical,BE,6.39,1,81.7,Java,733,15,0,6,4,2,91,73,64,82,4.6,9.4,0.8,6,42,49,3,10.72,3.1,53,Placed,Product-Based,Onsite,18.6,2,3,3,81,67,72,50,81
STU14825,21,Male,Karnataka,1,2,Mechanical,BTech,7.77,1,84.7,JavaScript,397,37,2,9,4,4,97,88,100,71,6,7.9,0.30000000000000004,6.9,63,15,1,15.9,5.6,64,Placed,MNC,Onsite,20.87,4,2,0,38,88,65,35,65
STU14826,25,Male,Telangana,1,1,Mechanical,MCA,8.12,1,82.5,C++,815,27,3,7,4,5,96,90,89,85,5.2,8.9,2.2,11,44,58,5,11.3,4.1,82,Placed,Startup,Hybrid,24.71,4,1,2,22,61,91,58,54
